,173.000,19.66,18.40,20.55
,173.258,19.52,18.33,20.53
,173.514,19.60,18.35,20.66
,173.759,19.74,18.35,20.91
,174.000,19.66,18.37,20.75
,174.260,19.70,18.55,20.50
,174.522,19.79,18.58,20.62
,174.760,19.92,18.61,20.83
,175.000,19.79,18.63,20.59
,175.257,19.63,18.63,20.34
,175.514,19.66,18.63,20.39
,175.768,19.78,18.62,20.60
,176.000,19.66,18.60,20.41
,176.256,19.56,18.59,20.24
,176.511,19.71,18.59,20.49
,176.751,19.92,18.57,20.88
,177.000,19.90,18.57,20.85
,177.268,19.89,18.57,20.81
,177.513,19.98,18.56,20.97
,177.766,20.12,18.54,21.22
,178.000,20.03,18.53,21.07
,178.272,19.91,18.55,21.02
,178.521,20.01,18.55,21.20
,178.758,20.15,18.55,21.46
,179.000,20.13,18.57,21.41
,179.255,20.04,18.59,21.35
,179.507,20.07,18.60,21.40
,179.751,20.19,18.61,21.61
,180.000,20.15,18.63,21.52
,180.252,20.22,18.61,21.31
,180.506,20.20,18.59,21.30
,180.754,20.31,18.58,21.49
,181.000,20.25,18.58,21.39
,181.269,20.12,18.58,21.21
,181.515,20.14,18.57,21.25
,181.754,20.30,18.57,21.52
,182.000,20.29,18.57,21.50
,182.264,20.20,18.56,21.33
,182.508,20.25,18.54,21.43
,182.766,20.46,18.53,21.80
,183.000,20.44,18.52,21.77
,183.257,20.20,18.52,22.30
,183.515,20.21,18.51,22.35
,183.766,20.37,18.49,22.73
,184.000,20.28,18.48,22.53
,184.253,20.23,18.48,21.87
,184.514,20.25,18.48,21.91
,184.768,20.33,18.49,22.05
,185.000,20.17,18.50,21.73
,185.263,20.01,18.53,21.87
,185.503,20.04,18.46,22.03
,185.757,20.24,18.47,22.47
,186.000,20.18,18.47,22.31
,186.259,20.18,18.58,22.18
,186.502,20.30,18.59,22.44
,186.757,20.53,18.61,22.95
,187.000,20.49,18.63,22.82
,187.256,20.51,18.64,22.44
,187.500,20.55,18.56,22.60
,187.757,20.80,18.70,22.97
,188.000,20.72,18.63,22.89
,188.254,20.75,18.79,22.80
,188.512,20.80,18.74,22.96
,188.760,21.02,18.79,23.36
,189.000,21.03,18.85,23.31
,189.261,20.95,18.90,23.20
,189.505,21.03,18.94,23.33
,189.768,21.22,19.00,23.65
,190.000,21.21,19.05,23.57
,190.259,21.18,19.09,23.33
,190.501,21.22,19.13,23.38
,190.758,21.35,19.17,23.61
,191.000,21.32,19.21,23.49
,191.252,21.57,19.20,23.20
,191.508,21.59,19.22,23.23
,191.758,21.70,19.24,23.39
,192.000,21.64,19.28,23.26
,192.255,21.48,19.34,23.10
,192.514,21.49,19.37,23.09
,192.764,21.56,19.40,23.18
,193.000,21.43,19.44,22.94
,193.271,21.33,19.47,22.65
,193.507,21.32,19.50,22.62
,193.763,21.36,19.51,22.68
